employee_id,age,years_at_company,monthly_income,salary_hike_percent,distance_from_home_km,training_hours_year,projects_completed,average_weekly_hours,overtime_hours,manager_rating,employee_rating,promotion_wait_years,absent_days,sick_days,travel_days_month,department,job_role,education_level,gender,marital_status,shift,work_location,manager_style,received_bonus,recent_promotion,career_change_requested,mentor_assigned,has_stock_options,uses_company_transport,left_company
2514,53,11,57360.0,4,13,14.0,13,63,23,1,2,5,7,3,12,Research,Executive,PhD,Male,Divorced,Day,Office,Supportive,0,0,0,0,1,0,0
2515,35,12,58645.0,1,30,61.0,6,66,26,1,4,7,0,6,5,,Executive,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,0,0,0,1,0,0,0
2516,39,10,72912.0,2,39,58.0,13,59,19,4,2,2,9,10,2,Research,Lead,Bachelor,Male,Single,Day,Remote,Micromanager,0,0,1,0,0,1,1
2517,40,2,45812.0,20,35,61.0,4,57,17,5,4,2,6,1,5,Research,Manager,High School,Male,Married,Day,Office,Micromanager,0,0,0,0,1,0,0
2518,35,10,74682.0,8,16,24.0,13,39,0,2,1,3,8,1,0,Operations,Lead,High School,Male,Single,Day,Office,Supportive,1,1,0,0,0,1,0
2519,31,5,81678.0,7,42,14.0,3,59,19,2,5,7,19,2,14,Engineering,Analyst,Master,Male,Single,Flexible,Hybrid,Balanced,0,0,0,0,0,0,0
2520,60,18,89409.0,3,42,56.0,4,51,11,1,4,1,2,1,13,Legal,Executive,Master,Male,Married,Day,Office,Balanced,1,0,0,0,0,1,0
2521,42,8,73031.0,20,9,11.0,11,38,0,3,4,2,10,5,15,Operations,Analyst,Master,Male,Divorced,Night,Hybrid,Micromanager,0,0,0,1,0,0,0
2522,29,0,44354.0,1,52,18.0,9,34,0,4,3,3,13,9,12,,Manager,Bachelor,Female,Divorced,Flexible,Remote,Supportive,0,0,0,1,1,0,0
2523,35,11,87315.0,10,35,37.0,6,49,9,4,3,1,2,3,8,Engineering,Lead,Bachelor,Male,Divorced,Night,Remote,Hands-off,0,0,0,1,1,0,0
2524,59,7,,19,45,3.0,6,54,14,5,2,4,13,8,11,Finance,Analyst,Bachelor,Female,Single,Night,Office,Balanced,0,0,0,0,0,0,0
2525,32,7,58877.0,10,26,37.0,5,61,21,5,5,2,19,6,0,Engineering,Lead,Bachelor,Female,Single,Flexible,Hybrid,Supportive,1,0,1,0,0,0,0
2526,39,18,90731.0,14,21,42.0,2,39,0,4,2,4,18,3,14,Engineering,Engineer,Master,Female,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
2527,25,16,105287.0,14,3,22.0,10,59,19,3,2,7,9,8,12,Research,Associate,Bachelor,Female,Single,Day,Hybrid,Balanced,0,0,0,0,0,0,0
2528,24,4,56834.0,9,4,9.0,4,51,11,4,5,3,8,1,4,Marketing,Lead,Bachelor,Female,Divorced,Night,Office,,0,0,0,0,0,0,0
2529,45,9,79138.0,0,33,18.0,7,70,30,3,3,2,7,9,5,Sales,Manager,PhD,Male,Divorced,Day,Office,Micromanager,1,0,0,1,0,0,0
2530,22,8,72170.0,16,32,50.0,15,50,10,1,4,1,16,10,10,Engineering,Executive,Bachelor,Female,Divorced,Day,Remote,Balanced,1,0,0,1,1,0,0
2531,34,12,82942.0,17,3,34.0,2,33,0,1,2,0,10,0,5,Research,Lead,Bachelor,Male,Divorced,Day,Office,Supportive,1,0,0,1,0,1,0
2532,46,9,44990.0,14,19,76.0,7,48,8,1,5,1,20,1,8,Operations,Analyst,High School,Female,Married,Night,Remote,Balanced,0,0,0,0,0,1,1
2533,57,0,46161.0,1,16,6.0,13,33,0,2,4,1,4,8,14,Operations,Manager,Bachelor,Male,Single,Day,Remote,Supportive,0,0,0,1,0,0,0
2534,50,1,204710.0,4,44,32.0,5,69,29,2,3,6,5,3,7,Marketing,Associate,Master,Female,Divorced,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
2535,40,4,40391.0,5,16,11.0,15,30,0,4,4,3,17,1,14,Sales,Engineer,Bachelor,Female,Married,Flexible,Office,Supportive,0,0,0,1,1,0,0
2536,31,17,81821.0,17,22,0.0,4,38,0,3,1,1,4,5,4,Sales,Lead,Bachelor,Female,Single,Day,Hybrid,Supportive,1,0,0,0,0,0,0
2537,53,9,57196.0,2,36,5.0,13,58,18,2,1,7,14,5,8,Sales,Executive,Bachelor,Female,Single,Night,Hybrid,Supportive,1,0,0,1,0,0,0
2538,33,14,68750.0,20,50,46.0,2,34,0,5,3,0,10,2,6,Operations,Manager,Bachelor,Male,Divorced,Day,Hybrid,Supportive,1,0,0,0,0,0,0
2539,31,19,77229.0,16,1,56.0,3,34,0,2,1,6,9,8,3,HR,Executive,High School,Male,Divorced,Flexible,Hybrid,Balanced,0,0,0,1,0,0,0
2540,34,15,66126.0,15,27,37.0,7,62,22,3,1,0,17,9,14,Operations,Manager,Master,Female,Divorced,Day,Office,Balanced,0,0,0,1,1,1,0
2541,35,17,98012.0,15,44,16.0,1,43,3,4,1,0,2,9,12,Sales,Engineer,High School,Male,Single,Day,Office,Supportive,1,0,0,0,0,0,0
2542,40,1,64588.0,2,36,70.0,9,67,27,3,5,6,12,8,15,Marketing,Analyst,Bachelor,Male,Divorced,Night,Remote,Balanced,1,0,1,1,1,0,0
2543,54,20,90843.0,19,43,33.0,13,36,0,5,3,4,5,8,6,Sales,Executive,Master,Male,Divorced,Flexible,Hybrid,,1,0,0,0,0,1,0
2544,54,0,51958.0,19,6,68.0,13,35,0,2,5,0,12,5,3,Finance,Associate,Master,Male,Single,Night,Office,Micromanager,0,0,0,1,0,1,0
2545,26,3,50900.0,13,55,32.0,10,35,0,1,3,7,5,7,7,Sales,Analyst,High School,Female,Married,Night,Hybrid,Supportive,1,0,0,0,0,1,0
2546,39,17,93799.0,17,43,40.0,12,69,29,2,5,7,3,5,4,Engineering,Associate,Bachelor,Female,Divorced,Day,Hybrid,Hands-off,0,0,0,1,0,0,0
2547,25,15,88368.0,0,43,7.0,8,42,2,5,2,4,17,8,11,Operations,Manager,Bachelor,Female,Single,Night,Office,Supportive,0,0,1,0,0,0,0
2548,52,13,73367.0,5,52,52.0,15,66,26,2,1,0,12,6,15,Engineering,Manager,PhD,Male,Single,Day,Office,Supportive,1,0,0,1,0,0,0
2549,28,19,122857.0,12,2,47.0,14,32,0,1,2,2,10,7,6,Research,Executive,Bachelor,Female,Married,Night,Hybrid,Micromanager,0,0,1,0,1,0,0
2550,29,20,94955.0,11,32,9.0,13,63,23,1,5,2,1,4,9,Sales,Executive,Bachelor,Male,Divorced,Day,Hybrid,Hands-off,0,0,0,0,1,1,0
2551,58,13,64613.0,5,19,17.0,4,67,27,4,4,7,13,6,1,Sales,Engineer,Master,Male,Divorced,Day,Office,Balanced,1,0,0,1,0,0,0
2552,30,7,59731.0,4,32,17.0,13,54,14,1,5,2,9,10,4,Sales,Executive,Bachelor,Female,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,0
2553,47,1,63340.0,2,27,6.0,3,52,12,2,2,1,3,9,0,Engineering,Manager,Bachelor,Male,Divorced,Day,Office,Supportive,0,1,0,0,0,0,0
2554,29,18,114131.0,20,25,14.0,9,42,2,4,2,2,9,1,12,Engineering,Engineer,Bachelor,Male,Divorced,Day,Remote,Balanced,0,0,0,0,1,1,0
2555,51,4,44930.0,14,25,44.0,13,64,24,1,4,2,6,3,7,Engineering,Analyst,Master,Male,Married,Day,Hybrid,Hands-off,0,0,0,1,0,1,0
2556,55,18,98620.0,14,49,59.0,4,70,30,4,3,0,10,10,3,Finance,Associate,Bachelor,Female,Divorced,Day,Hybrid,Hands-off,1,0,0,0,0,1,0
2557,35,6,74492.0,12,29,26.0,14,68,28,2,4,5,0,10,6,Sales,Analyst,Bachelor,Female,Married,Flexible,Office,Micromanager,0,0,0,0,0,0,0
2558,22,6,63073.0,7,19,69.0,1,40,0,4,4,3,8,6,7,Finance,Lead,PhD,Male,Married,Flexible,Remote,Supportive,0,0,1,0,0,0,0
2559,27,14,75880.0,17,36,30.0,4,42,2,3,4,0,7,3,10,Sales,Associate,Master,Female,Divorced,Flexible,Hybrid,Hands-off,0,0,0,1,0,0,0
2560,35,20,102058.0,4,6,53.0,13,54,14,3,2,6,18,1,9,Engineering,Manager,Bachelor,Male,Single,Day,Office,Hands-off,0,0,0,0,0,1,1
2561,31,6,83463.0,13,20,25.0,11,31,0,1,5,5,16,6,14,Engineering,Manager,High School,Male,Single,Day,Hybrid,Balanced,0,0,0,1,0,0,1
2562,32,11,51089.0,10,48,7.0,3,37,0,5,1,7,3,1,11,HR,Associate,Bachelor,Female,Married,Flexible,Remote,Micromanager,1,0,0,0,1,0,0
2563,38,5,72376.0,20,48,35.0,2,56,16,5,3,2,11,3,2,Research,Executive,Bachelor,Male,Single,Day,Remote,Balanced,1,0,0,1,0,0,0
2564,37,5,57144.0,13,37,30.0,2,48,8,3,4,6,12,4,14,Finance,Executive,PhD,Male,Married,Day,Office,Supportive,1,0,0,1,0,0,0
2565,60,19,108085.0,11,39,41.0,14,56,16,3,3,7,0,4,7,Sales,Analyst,Bachelor,Female,Married,Flexible,Office,Micromanager,0,0,0,0,0,1,0
2566,35,3,53743.0,3,44,2.0,4,34,0,3,4,1,8,2,1,Sales,Analyst,Bachelor,Female,Single,Day,Office,Micromanager,1,0,0,1,1,1,0
2567,59,16,90477.0,16,11,43.0,12,65,25,1,4,1,7,6,2,HR,Manager,Master,Male,Single,Night,Remote,Balanced,0,0,0,1,1,0,0
2568,50,9,59394.0,14,47,33.0,8,45,5,2,5,1,14,2,7,Research,Engineer,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,0,0,1,1
2569,28,8,62423.0,12,7,50.0,1,55,15,4,2,5,19,8,9,Engineering,Manager,High School,Male,Married,Day,Hybrid,Balanced,1,1,0,1,0,0,0
2570,41,16,85509.0,18,33,57.0,10,58,18,2,1,6,4,6,14,Sales,Associate,Bachelor,Female,Single,Day,Remote,Hands-off,1,1,0,0,0,1,0
2571,33,5,46812.0,14,51,39.0,5,61,21,4,4,4,5,3,15,Finance,Engineer,Bachelor,Male,Divorced,Flexible,Remote,Supportive,0,0,0,1,0,0,0
2572,25,9,,15,43,25.0,2,57,17,5,1,2,14,4,15,Sales,Lead,Bachelor,Female,Divorced,Day,Office,Micromanager,1,0,0,1,0,1,0
2573,44,20,97933.0,6,52,70.0,7,57,17,3,3,1,9,5,15,Sales,Lead,Bachelor,Female,Married,Day,Office,Supportive,0,0,0,1,0,0,0
2574,44,2,50089.0,20,4,21.0,11,36,0,1,2,4,1,3,12,Engineering,Engineer,Bachelor,Female,Divorced,Night,Office,Micromanager,0,0,0,0,1,0,0
2575,52,10,94963.0,10,57,64.0,6,42,2,3,3,2,20,0,10,Engineering,Lead,Bachelor,Male,Married,Day,Office,Balanced,0,0,0,1,1,0,0
2576,57,3,81357.0,7,39,11.0,12,45,5,1,2,7,5,8,9,Engineering,Analyst,Bachelor,Female,Divorced,Day,Hybrid,Supportive,1,0,0,1,0,0,0
2577,36,13,67903.0,16,26,32.0,11,49,9,5,5,7,17,8,13,Sales,Manager,Bachelor,Female,Divorced,Night,Office,Balanced,1,0,0,1,0,1,0
2578,44,3,36987.0,14,50,57.0,15,66,26,2,4,3,4,6,8,Legal,Executive,Bachelor,Male,Single,Night,Remote,Micromanager,0,0,0,0,1,0,1
2579,33,10,87587.0,8,27,52.0,4,39,0,1,3,1,17,6,3,,Analyst,Bachelor,Female,Married,Day,Hybrid,Hands-off,1,0,0,1,0,1,0
2580,25,3,41362.0,16,6,70.0,14,44,4,4,2,7,7,4,12,Marketing,Executive,PhD,Female,Divorced,Day,Office,Supportive,1,0,0,1,0,0,0
2581,53,7,59868.0,11,28,72.0,2,52,12,5,3,3,10,3,11,Legal,Engineer,Bachelor,Female,Married,Flexible,Office,Micromanager,0,1,0,1,1,0,0
2582,24,2,65246.0,19,1,,10,32,0,5,3,5,20,7,10,Engineering,Executive,Bachelor,Female,Married,Night,Office,Balanced,0,0,0,0,0,0,0
2583,28,17,101283.0,9,46,28.0,3,48,8,5,2,1,15,8,1,Marketing,Analyst,Bachelor,Female,Single,Night,Office,Balanced,1,0,0,0,0,1,0
2584,22,14,77048.0,19,36,26.0,4,48,8,5,3,3,4,6,3,Operations,Executive,Bachelor,Male,Single,Day,Remote,Hands-off,0,0,0,0,0,1,0
2585,29,18,104343.0,0,32,74.0,13,58,18,3,1,3,20,3,3,HR,Manager,High School,Male,Single,Day,Office,,0,0,0,0,0,0,1
2586,22,0,25276.0,4,14,26.0,2,65,25,3,3,2,7,4,1,Legal,Analyst,Master,Other,Single,Flexible,Remote,Supportive,0,0,0,1,0,0,0
2587,30,17,94150.0,19,2,73.0,12,49,9,3,2,3,18,10,0,Sales,Executive,Bachelor,Female,Divorced,Flexible,Hybrid,Supportive,1,0,0,0,1,0,0
2588,25,2,59669.0,18,6,55.0,1,68,28,3,3,0,11,10,14,Operations,Lead,High School,Female,Married,Day,Office,Micromanager,0,0,0,0,0,1,1
2589,22,12,75395.0,4,6,49.0,15,53,13,1,1,4,7,7,1,Engineering,Analyst,Bachelor,Male,Divorced,Day,Office,Hands-off,1,0,0,0,0,0,0
2590,29,2,57709.0,14,4,16.0,13,60,20,5,3,4,7,2,1,Engineering,Analyst,Bachelor,Female,Single,Day,Hybrid,Hands-off,1,0,0,1,0,0,0
2591,49,15,73210.0,1,44,,7,34,0,2,5,3,7,1,3,HR,Lead,Master,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,0,1
2592,42,18,,12,35,64.0,14,62,22,5,5,5,4,10,8,Engineering,Executive,Master,Male,Married,Day,Hybrid,Balanced,1,0,0,1,1,0,0
2593,57,15,78166.0,9,27,65.0,15,56,16,4,4,2,14,10,2,Research,Associate,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,0,0,0,0
2594,35,17,69837.0,16,47,1.0,5,66,26,1,3,1,18,2,15,Engineering,Executive,Bachelor,Male,Married,Flexible,Remote,Supportive,1,0,0,0,1,1,0
2595,25,11,75153.0,6,1,24.0,3,31,0,4,2,0,15,10,1,Sales,Lead,Bachelor,Male,Single,Night,Office,Micromanager,1,0,0,1,0,0,0
2596,35,2,62648.0,7,55,17.0,8,68,28,5,1,3,14,7,12,Legal,Associate,Bachelor,Male,Divorced,Flexible,Office,Micromanager,0,0,0,0,0,0,1
2597,46,4,59765.0,6,41,6.0,5,46,6,3,5,3,3,10,0,Marketing,Engineer,Bachelor,Male,Single,Day,Office,Micromanager,1,0,0,0,0,0,0
2598,50,13,79035.0,2,1,57.0,3,52,12,3,5,7,16,6,12,HR,Executive,Bachelor,Female,Single,Day,Office,Supportive,0,0,0,0,0,0,0
2599,51,9,80256.0,19,16,56.0,3,60,20,5,4,2,11,0,14,Engineering,Engineer,Master,Male,Married,Flexible,Office,Micromanager,1,0,0,1,1,0,1
2600,35,17,101867.0,12,31,4.0,3,62,22,2,3,4,2,6,9,Marketing,Analyst,Master,Female,Married,Day,Hybrid,Hands-off,0,1,1,1,1,0,0
2601,22,13,80029.0,4,2,,5,61,21,2,4,0,4,4,1,Legal,Executive,PhD,Female,Single,Flexible,Office,Balanced,0,0,0,0,0,0,0
2602,38,20,113060.0,10,8,64.0,6,31,0,5,1,3,19,2,9,Operations,Lead,High School,Male,Single,Day,Office,Balanced,1,0,0,1,0,0,0
2603,53,5,54635.0,16,16,58.0,13,33,0,4,1,0,10,3,9,HR,Lead,High School,Female,Divorced,Day,Office,Balanced,0,0,0,1,0,0,0
2604,39,17,98369.0,0,4,56.0,15,67,27,2,2,1,10,7,0,Engineering,Associate,Bachelor,Male,Married,Day,Office,,1,0,1,1,1,1,1
2605,24,15,,19,3,64.0,14,54,14,1,5,3,5,6,13,Engineering,Lead,Master,Male,Single,Night,Office,Balanced,1,0,1,0,0,0,0
2606,51,18,96068.0,19,5,15.0,15,70,30,2,2,5,1,2,2,HR,Manager,Master,Male,Single,Flexible,Hybrid,Supportive,1,0,0,0,0,0,0
2607,42,5,58361.0,17,45,71.0,11,36,0,5,3,7,12,1,1,Engineering,Executive,Master,Female,Divorced,Day,Hybrid,Supportive,0,0,0,1,0,0,0
2608,43,14,72511.0,18,10,1.0,4,59,19,5,3,0,2,7,10,Operations,Associate,Bachelor,Female,Married,Day,Hybrid,Balanced,1,0,0,1,1,0,0
2609,46,20,378005.0,5,33,37.0,1,39,0,4,5,7,7,2,13,Sales,Lead,PhD,Male,Divorced,Day,Remote,Balanced,1,0,0,1,0,0,0
2610,52,3,66132.0,20,43,37.0,15,40,0,1,2,5,6,7,2,Sales,Associate,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,1,0,1
2611,51,15,88119.0,8,51,,8,39,0,3,2,4,18,5,4,Finance,Engineer,PhD,Female,Single,Night,Remote,Hands-off,1,1,0,0,0,0,0
2612,53,15,82984.0,1,38,64.0,6,60,20,1,1,5,0,8,1,Legal,Analyst,Master,Female,Single,Flexible,Office,Micromanager,0,0,0,1,0,0,1
2613,55,0,48535.0,18,32,0.0,3,62,22,2,2,5,12,10,2,Engineering,Executive,Bachelor,Female,Single,Night,Remote,Balanced,1,0,0,1,0,0,0
2614,41,6,62566.0,6,28,25.0,9,66,26,2,1,5,8,0,15,Research,Engineer,Bachelor,Female,Married,Flexible,Hybrid,Micromanager,0,0,0,0,0,0,0
2615,46,2,27675.0,16,60,9.0,10,51,11,2,4,3,11,6,2,Marketing,Executive,Master,Female,Divorced,Day,Remote,Micromanager,0,0,1,0,0,1,1
2616,26,19,,9,36,37.0,14,41,1,3,4,3,15,5,6,Engineering,Associate,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,0,1,0,0
2617,44,17,100287.0,4,25,47.0,7,48,8,2,3,0,4,5,2,Marketing,Associate,High School,Male,Divorced,Day,Office,Supportive,1,0,0,1,0,0,0
2618,60,5,81786.0,18,18,13.0,3,47,7,4,3,0,14,0,2,Research,Engineer,Bachelor,Female,Married,Day,Hybrid,Micromanager,0,1,1,0,1,0,1
2619,40,2,62015.0,14,19,11.0,8,65,25,1,5,0,7,3,8,HR,Engineer,Bachelor,Female,Single,Flexible,Office,Balanced,1,0,0,1,0,0,0
2620,55,19,100219.0,4,41,50.0,9,51,11,2,2,5,11,1,6,Legal,Associate,Bachelor,Male,Single,Day,Office,Balanced,1,0,0,1,0,1,0
2621,56,1,46937.0,5,21,41.0,10,64,24,5,2,5,13,1,10,Operations,Executive,Bachelor,Male,Divorced,Flexible,Hybrid,Hands-off,1,0,0,0,0,0,0
2622,21,16,122170.0,11,36,35.0,8,54,14,4,5,2,11,2,15,Engineering,Executive,Bachelor,Female,Divorced,Flexible,Remote,Micromanager,1,0,0,0,0,0,0
2623,42,5,53437.0,17,27,11.0,1,70,30,3,1,4,12,10,10,Engineering,Lead,Bachelor,Female,Married,Day,Office,Micromanager,0,0,0,0,0,0,0
2624,37,17,95618.0,20,26,13.0,7,38,0,3,3,2,20,5,13,,Engineer,Master,Other,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,1
2625,25,19,83121.0,11,2,59.0,9,34,0,5,3,1,17,7,14,Operations,Associate,High School,Male,Divorced,Day,Hybrid,Hands-off,1,0,0,0,1,1,0
2626,31,10,71111.0,6,43,,3,44,4,3,5,0,16,0,8,Sales,Executive,Master,Female,Married,Day,Office,Supportive,1,0,0,0,0,0,0
2627,46,4,60825.0,5,58,44.0,6,45,5,5,2,7,10,3,0,Engineering,Engineer,Bachelor,Female,Single,Day,Office,Supportive,0,0,0,1,0,0,0
2628,27,14,85880.0,10,57,38.0,3,45,5,5,2,0,18,4,0,Engineering,Lead,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,0,0,0
2629,30,7,57875.0,7,10,68.0,2,31,0,1,4,4,16,0,8,Marketing,Associate,High School,Female,Married,Day,Office,Hands-off,1,0,0,1,0,1,0
2630,25,6,71838.0,11,14,32.0,6,47,7,3,4,1,2,10,9,,Executive,High School,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,0,0
2631,44,7,71555.0,1,28,0.0,11,66,26,3,2,0,18,1,11,Research,Executive,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
2632,27,13,81379.0,0,4,42.0,2,69,29,2,1,5,17,9,3,Engineering,Associate,Master,Male,Married,Night,Hybrid,Balanced,0,0,0,1,0,0,0
2633,52,20,,15,58,40.0,13,56,16,2,4,3,14,3,9,Research,Analyst,Bachelor,Female,Married,Day,Hybrid,Balanced,0,0,0,0,0,0,0
2634,42,18,76852.0,7,25,3.0,13,43,3,5,2,1,20,6,0,HR,Manager,Bachelor,Other,Divorced,Flexible,Office,Balanced,1,0,0,0,1,0,0
2635,59,6,54781.0,14,19,2.0,11,37,0,4,3,3,1,10,2,Marketing,Associate,Master,Female,Single,Day,Remote,Supportive,0,0,0,0,0,0,0
2636,45,15,83848.0,9,11,32.0,5,68,28,1,4,3,19,8,14,Sales,Executive,Bachelor,Male,Single,Day,Hybrid,Micromanager,1,0,0,0,1,0,0
2637,44,13,87460.0,7,25,39.0,13,48,8,2,1,2,15,2,2,Marketing,Lead,Bachelor,Female,Single,Night,Office,Supportive,1,0,0,0,1,1,0
2638,29,11,75043.0,2,23,12.0,6,63,23,2,4,5,5,6,8,Sales,Manager,Bachelor,Female,Married,Day,Remote,Balanced,1,0,0,1,1,1,0
2639,36,19,89112.0,16,49,45.0,13,48,8,2,4,4,2,4,9,Legal,Lead,Master,Female,Single,Day,Remote,Balanced,0,0,0,0,0,0,0
2640,31,7,75448.0,16,6,6.0,13,60,20,5,4,7,6,8,3,Research,Manager,Bachelor,Female,Single,Day,Hybrid,Supportive,0,1,0,0,0,0,0
2641,51,5,32220.0,7,32,71.0,5,45,5,3,1,6,4,2,12,Engineering,Executive,Master,Male,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,0
2642,29,20,63908.0,4,37,21.0,15,60,20,4,2,5,8,6,14,Sales,Manager,High School,Male,Divorced,Flexible,Office,Hands-off,1,0,0,0,0,0,0
2643,49,5,62249.0,19,11,57.0,13,69,29,1,2,0,14,3,6,Operations,Manager,High School,Female,Married,Day,Remote,Micromanager,1,1,0,1,0,0,0
2644,49,16,101656.0,17,49,15.0,3,38,0,3,4,6,5,10,5,Sales,Engineer,Master,Female,Divorced,Day,Office,Micromanager,1,0,1,1,0,1,1
2645,51,8,72846.0,20,11,51.0,8,30,0,4,4,3,11,2,7,Sales,Engineer,High School,Male,Single,Day,Office,Balanced,0,0,0,0,0,0,0
2646,33,13,81548.0,20,11,53.0,12,58,18,3,4,0,8,5,9,Operations,Manager,High School,Female,Single,Day,Remote,Supportive,1,1,0,1,1,0,0
2647,53,12,72786.0,10,56,69.0,13,49,9,5,3,4,16,2,2,Legal,Analyst,Master,Female,Single,Day,Office,Micromanager,0,0,0,0,0,1,0
2648,41,0,56416.0,8,56,77.0,7,58,18,3,4,6,9,2,1,Research,Engineer,Bachelor,Female,Married,Day,Hybrid,Micromanager,0,0,0,0,1,0,0
2649,35,10,86056.0,19,8,24.0,8,35,0,2,4,0,4,2,2,HR,Executive,High School,Female,Married,Night,Office,Hands-off,0,0,1,1,0,0,0
2650,47,4,53835.0,16,56,44.0,13,43,3,3,2,1,16,5,2,,Manager,Bachelor,Female,Divorced,Day,Office,Supportive,0,0,0,0,0,1,0
2651,39,15,86177.0,19,53,14.0,8,70,30,5,5,7,18,10,6,Engineering,Manager,Bachelor,Female,Married,Day,Office,Balanced,1,0,0,1,1,0,0
2652,28,19,85204.0,15,32,4.0,4,54,14,5,4,0,7,7,9,HR,Engineer,Bachelor,Male,Divorced,Day,Hybrid,Supportive,0,0,0,0,1,0,0
2653,23,11,79378.0,1,42,16.0,8,66,26,2,2,6,4,9,13,Sales,Associate,Bachelor,Male,Single,Flexible,Office,Supportive,1,0,0,0,1,0,0
2654,50,15,100292.0,3,30,45.0,5,45,5,4,4,5,12,7,12,Operations,Lead,Master,Male,Single,Flexible,Hybrid,,0,0,0,0,0,1,0
2655,36,1,41994.0,18,36,5.0,13,62,22,5,4,6,13,10,2,Engineering,Lead,Master,Male,Single,Night,Office,Hands-off,0,0,0,0,0,1,0
2656,31,0,60932.0,12,28,19.0,1,58,18,1,1,5,4,1,6,Engineering,Executive,Master,Male,Divorced,Night,Remote,Balanced,0,0,1,1,1,0,0
2657,54,18,90962.0,0,13,33.0,1,43,3,5,4,2,0,7,1,Operations,Associate,High School,Male,Married,Day,Hybrid,Supportive,1,0,0,0,0,1,0
2658,47,2,45185.0,13,39,76.0,7,45,5,3,2,4,2,7,11,Marketing,Executive,Bachelor,Female,Single,Day,Office,Supportive,0,0,0,0,0,0,0
2659,22,13,74986.0,15,8,57.0,10,43,3,4,2,4,18,1,9,Engineering,Associate,Bachelor,Male,Single,Flexible,Office,Supportive,1,0,0,1,0,0,1
2660,38,5,66925.0,1,2,80.0,6,34,0,4,4,3,8,10,1,Operations,Engineer,Bachelor,Female,Married,Day,Office,Micromanager,1,0,0,1,0,1,0
2661,51,14,64953.0,7,5,23.0,12,62,22,4,4,7,14,8,9,Research,Associate,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,0,1,0,1
2662,51,1,57386.0,19,55,42.0,3,70,30,4,3,1,2,6,7,Operations,Executive,PhD,Male,Single,Day,Office,Supportive,0,0,0,1,0,1,0
2663,56,17,83858.0,19,6,44.0,10,52,12,5,1,4,3,10,9,HR,Engineer,Master,Male,Divorced,Day,Hybrid,Balanced,0,0,0,0,0,0,0
2664,52,10,68053.0,2,5,49.0,5,34,0,2,2,5,12,5,0,Marketing,Manager,Master,Male,Single,Flexible,Office,Balanced,1,0,0,0,1,0,0
2665,24,8,46518.0,6,17,54.0,2,55,15,1,2,0,16,7,9,Marketing,Lead,Bachelor,Female,Married,Day,Office,Supportive,1,0,0,1,1,1,0
2666,25,14,89201.0,9,35,80.0,9,60,20,1,2,2,7,2,2,Marketing,Lead,Master,Male,Married,Day,Office,Micromanager,1,1,0,0,1,0,0
2667,42,11,54878.0,3,6,47.0,8,35,0,5,3,5,9,1,13,HR,Manager,Master,Male,Single,Day,Hybrid,Micromanager,1,0,0,0,1,1,0
2668,32,19,93075.0,10,9,4.0,6,36,0,2,1,7,14,5,8,Research,Executive,Master,Male,Divorced,Day,Office,Hands-off,0,0,0,1,0,0,0
2669,34,13,62459.0,15,29,18.0,1,60,20,5,1,6,5,4,7,HR,Manager,PhD,Male,Divorced,Night,Office,Micromanager,1,1,0,0,0,0,0
2670,52,18,119241.0,14,50,34.0,15,44,4,5,5,7,19,5,3,HR,Lead,High School,Female,Married,Day,Hybrid,Supportive,1,0,0,0,0,0,0
2671,24,15,85619.0,5,39,37.0,7,70,30,5,2,3,4,7,14,Engineering,Executive,Bachelor,Female,Divorced,Day,Remote,Hands-off,1,0,0,0,0,0,0
2672,38,16,76235.0,3,2,16.0,7,30,0,5,2,0,20,0,10,Marketing,Analyst,Master,Male,Divorced,Day,Hybrid,Balanced,0,0,1,0,1,1,0
2673,40,20,72643.0,1,55,42.0,1,38,0,4,5,3,14,9,8,Engineering,Lead,Master,Male,Single,Night,Office,Micromanager,1,1,0,1,0,0,0
2674,22,8,74153.0,17,50,59.0,6,70,30,5,2,1,11,5,0,HR,Lead,Bachelor,Male,Married,Day,Office,Balanced,0,0,0,1,1,1,1
2675,44,8,55544.0,8,5,10.0,12,38,0,5,5,2,7,6,3,Sales,Executive,Bachelor,Male,Divorced,Flexible,Hybrid,Balanced,0,0,0,0,0,1,0
2676,49,12,65401.0,12,27,33.0,10,44,4,1,2,6,1,9,1,Operations,Analyst,Bachelor,Male,Married,Day,Hybrid,Balanced,1,0,0,1,0,0,0
2677,54,16,69513.0,11,23,60.0,11,69,29,2,4,3,8,9,13,Engineering,Associate,Bachelor,Male,Divorced,Flexible,Hybrid,Supportive,1,0,1,0,0,0,0
